time,temp,cpu,mem
2020-04-29 00:06:30,31,24.615417490174803,45.73816477504647
2020-04-29 00:06:35,31,26.518105663754657,21.46971005383358
2020-04-29 00:06:40,31,13.720724794112474,22.11271492923258
2020-04-29 00:06:45,31,17.926903134345633,15.46854811888469
2020-04-29 00:06:50,31,18.697033835428485,8.625760220454861
2020-04-29 00:06:55,31,14.769875171200647,20.07212124579951
2020-04-29 00:07:00,31,18.936191123604694,20.48221382536315
2020-04-29 00:07:05,31,30.215791446664475,19.027518576754225
2020-04-29 00:07:10,31,20.930598069000354,10.921305484829446
2020-04-29 00:07:15,31,10.412733085219099,30.58941151174688
2020-04-29 00:07:20,31,15.768338653686419,32.76358602455429
2020-04-29 00:07:25,31,13.32572497698468,11.972322815270257
2020-04-29 00:07:30,31,18.19110573164299,39.23034863994248
2020-04-29 00:07:35,31,21.503411719904218,13.748202039538986
2020-04-29 00:07:40,31,23.84258922579797,45.92462345823982
2020-04-29 00:07:45,31,14.517747732505494,10.837736729677822
2020-04-29 00:07:50,31,16.716477044374955,15.552855194051482
2020-04-29 00:07:55,31,16.057555602703026,13.774218924890302
2020-04-29 00:08:00,31,15.814606799117833,46.43281692453518
2020-04-29 00:08:05,31,24.660153010695165,26.06157599270866
2020-04-29 00:08:10,31,17.82190240634794,70.28927449876572
2020-04-29 00:08:15,31,14.927709871053345,20.083925123422734
2020-04-29 00:08:20,31,20.727024363868413,12.124173903973253
2020-04-29 00:08:25,31,26.566462486028062,32.30241723580691
2020-04-29 00:08:30,31,33.13010916366307,31.195620430015833
2020-04-29 00:08:35,31,23.8063358845722,11.22536604418465
2020-04-29 00:08:40,31,21.784714602768247,18.960207556203514
2020-04-29 00:08:45,31,19.214498280682303,9.630578351032721
2020-04-29 00:08:50,31,21.47626302656492,19.7025121368165
2020-04-29 00:08:55,31,17.99099790659891,11.197722661245706
2020-04-29 00:09:00,31,36.40873846323664,40.51986232901683
2020-04-29 00:09:05,31,14.698220723502931,18.429694947211555
2020-04-29 00:09:10,31,16.119651603431908,16.381781910230693
2020-04-29 00:09:15,31,10.645299327065098,32.404536557785
2020-04-29 00:09:20,31,11.916205453191367,9.075351438673122
2020-04-29 00:09:25,31,22.577253361180187,41.507601296189144
2020-04-29 00:09:30,31,16.22839635186104,25.842665661335886
2020-04-29 00:09:35,31,22.53980641611884,16.73779897257441
2020-04-29 00:09:40,31,13.77537599741061,13.612284356168255
2020-04-29 00:09:45,31,15.908128502693092,16.624840836902614
2020-04-29 00:09:50,31,21.14663943274428,11.953254105263074
2020-04-29 00:09:55,31,27.680756620508458,18.543674731746616
2020-04-29 00:10:00,31,9.432331216836962,11.315508021774763
2020-04-29 00:10:05,31,14.258312766564359,31.6517503413105
2020-04-29 00:10:10,31,11.450430268302508,15.666863174762044
2020-04-29 00:10:15,31,31.838776889459545,15.597377706626343
2020-04-29 00:10:20,31,11.075827883826728,14.196986301107502
2020-04-29 00:10:25,31,23.222160672904742,33.30423467528707
2020-04-29 00:10:30,31,16.405922393046914,23.46395348487611
2020-04-29 00:10:35,31,39.00295289466431,36.87767380421539
2020-04-29 00:10:40,31,43.687373999257666,10.595141247762356
2020-04-29 00:10:45,31,27.280307432664987,22.322639112577864
2020-04-29 00:10:50,31,27.031126088338407,37.993389366425085
2020-04-29 00:10:55,31,20.55803883199159,14.687669941460957
2020-04-29 00:11:00,31,6.683589444733371,16.821369663112346
2020-04-29 00:11:05,31,20.384305908246418,24.660492778036634
2020-04-29 00:11:10,31,26.97916103663369,25.882072858732993
2020-04-29 00:11:15,31,8.784265884550067,19.65803447019142
2020-04-29 00:11:20,31,31.745626451593036,24.628217610145516
2020-04-29 00:11:25,31,18.82868510172224,8.6849065623212
2020-04-29 00:11:30,31,27.20792825047483,17.97566424582659
2020-04-29 00:11:35,31,11.85034111155553,23.621398607414978
2020-04-29 00:11:40,31,53.10577511965056,29.953713175153556
2020-04-29 00:11:45,31,27.293749661534466,7.724098432600322
2020-04-29 00:11:50,31,23.51014264495966,26.023980217495172
2020-04-29 00:11:55,31,18.90584035998435,14.38125736101207
2020-04-29 00:12:00,31,17.180902524616968,12.976307084107347
2020-04-29 00:12:05,31,16.309600471786727,22.69754386757847
2020-04-29 00:12:10,31,17.78362251353361,26.300758981132745
2020-04-29 00:12:15,31,36.25090566410058,13.407671743836886
2020-04-29 00:12:20,31,18.43014290152128,21.915254772621793
2020-04-29 00:12:25,31,27.2068953409543,23.403334886556575
2020-04-29 00:12:30,31,19.77532060948739,13.356583793535973
2020-04-29 00:12:35,31,22.703716356988977,37.958106101295705
2020-04-29 00:12:40,31,34.535704576746326,14.855326348120105
2020-04-29 00:12:45,31,15.29797134375057,23.0544736022228
2020-04-29 00:12:50,31,41.743259081728596,13.318935025450235
2020-04-29 00:12:55,31,20.87561407234255,29.196106250374513
2020-04-29 00:13:00,31,26.916792203015785,8.99407364721356
2020-04-29 00:13:05,31,19.696075435871723,24.272016743668477
2020-04-29 00:13:10,31,22.000162212283247,10.469662621077182
2020-04-29 00:13:15,31,20.959768045918562,17.695620402958394
2020-04-29 00:13:20,31,25.1246056336485,13.687757055619672
2020-04-29 00:13:25,31,16.013724334340154,32.462328239283174
2020-04-29 00:13:30,31,24.038890399999687,17.442242951383506
2020-04-29 00:13:35,31,29.657381254333707,25.220504880393538
2020-04-29 00:13:40,31,24.39692479154996,19.270217409885735
2020-04-29 00:13:45,31,23.063699351599304,17.441004813657234
2020-04-29 00:13:50,31,24.35197049871653,25.142254353088273
2020-04-29 00:13:55,31,12.119762134298906,27.791356762759875
2020-04-29 00:14:00,31,23.27915818715946,23.341076672720934
2020-04-29 00:14:05,31,11.22867870255087,14.413314020087572
2020-04-29 00:14:10,31,30.419462942751977,26.124334208656556
2020-04-29 00:14:15,31,12.217272444860548,44.281605577760516
2020-04-29 00:14:20,31,8.051648360523336,27.30322006164943
2020-04-29 00:14:25,31,19.176860163739327,23.868008008817704
2020-04-29 00:14:30,31,15.559469439212542,35.57935754133207
2020-04-29 00:14:35,31,15.007978017633985,43.399464301695296
2020-04-29 00:14:40,31,50.550300169912816,25.522424258554427
2020-04-29 00:14:45,31,50.18255276742631,23.32583554942846
2020-04-29 00:14:50,31,14.536793679642038,10.625483521365176
2020-04-29 00:14:55,31,17.37289032424517,24.31088879774667
2020-04-29 00:15:00,31,22.828433282202045,21.6155069844663
2020-04-29 00:15:05,31,21.836457086214182,21.487805122185023
2020-04-29 00:15:10,31,21.965089498546426,11.449581815237867
2020-04-29 00:15:15,31,18.197558166509946,12.049118358047163
2020-04-29 00:15:20,31,25.166259215704972,31.340815057111513
2020-04-29 00:15:25,31,29.40838631786814,12.545036414793168
2020-04-29 00:15:30,31,12.53151308767187,25.00611460674096
2020-04-29 00:15:35,31,23.469812402366692,32.51353257794501
2020-04-29 00:15:40,31,11.692162854010155,20.58547993902214
2020-04-29 00:15:45,31,19.966028242469186,9.044977499803117
2020-04-29 00:15:50,31,18.610579121574247,12.124642154991111
2020-04-29 00:15:55,31,32.18932255264138,10.250894182814873
2020-04-29 00:16:00,31,14.322892835172322,18.783307305502287
2020-04-29 00:16:05,31,16.320959396931965,12.733891675544953
2020-04-29 00:16:10,31,26.03738152775675,15.196506961823967
2020-04-29 00:16:15,31,12.471261476111229,19.11539928952861
2020-04-29 00:16:20,31,23.5487307294001,18.591837771898952
2020-04-29 00:16:25,31,39.36187813968842,19.299424898279806
2020-04-29 00:16:30,31,31.458019246931872,11.424608650389477
2020-04-29 00:16:35,31,12.114261508545491,22.5079237162101
2020-04-29 00:16:40,31,35.40008253257557,33.13013438664818
2020-04-29 00:16:45,31,82.99880202215162,20.090206398109395
2020-04-29 00:16:50,31,14.195081375103188,15.697835462197407
2020-04-29 00:16:55,31,29.5977150031621,27.125324507106463
2020-04-29 00:17:00,31,38.44962079723916,29.94327076905806
2020-04-29 00:17:05,31,26.23853805419875,16.60185345756752
2020-04-29 00:17:10,31,20.732890888419075,24.994330724396114
2020-04-29 00:17:15,31,26.971746910108074,10.39683772440407
2020-04-29 00:17:20,31,14.813411909090572,30.392312889445176
2020-04-29 00:17:25,31,34.39576980614539,19.31945438505188
2020-04-29 00:17:30,31,12.310993798417005,21.536898154453574
2020-04-29 00:17:35,31,30.361023493121344,20.892475489457812
2020-04-29 00:17:40,31,22.67150620560942,20.470964238912273
2020-04-29 00:17:45,31,20.39289765541699,38.7237083656299
2020-04-29 00:17:50,31,17.486557800537014,14.942063375926576
2020-04-29 00:17:55,31,14.428443235477348,34.21999297801138
2020-04-29 00:18:00,31,10.093318865429396,9.622416547905067
2020-04-29 00:18:05,31,14.547342990832528,17.115719716720566
2020-04-29 00:18:10,31,50.88397335468124,24.690433653519513
2020-04-29 00:18:15,31,33.21822201771668,24.87065958946278
2020-04-29 00:18:20,31,19.39581365943831,29.504189733091483
2020-04-29 00:18:25,31,14.109132465233046,23.99131323564611
2020-04-29 00:18:30,31,28.216152970036028,14.49482029984008
2020-04-29 00:18:35,31,27.24227991119485,20.378203313711968
2020-04-29 00:18:40,31,54.20476485543973,33.6360499979728
2020-04-29 00:18:45,31,25.83739537558833,46.94035812512983
2020-04-29 00:18:50,31,36.303716482132884,48.80881879499365
2020-04-29 00:18:55,31,21.96137055387213,26.288784508051513
2020-04-29 00:19:00,31,23.508506957327658,12.050498367710487
2020-04-29 00:19:05,31,43.87786899523846,30.68165720210809
2020-04-29 00:19:10,31,13.773017252993638,26.328831089028355
2020-04-29 00:19:15,31,20.8334036328139,20.666264223393107
2020-04-29 00:19:20,31,35.912328400594056,14.915818749506768
2020-04-29 00:19:25,31,18.67678018610466,16.86142312658082
2020-04-29 00:19:30,31,21.215711007157058,21.16598185939464
2020-04-29 00:19:35,31,23.940752963386487,13.081650736021217
2020-04-29 00:19:40,31,9.729661563172689,25.495482400963102
2020-04-29 00:19:45,31,34.73567634471212,10.918403968085348
2020-04-29 00:19:50,31,20.036334866852208,9.50959192726945
2020-04-29 00:19:55,31,12.273116421289112,29.987919668598757
2020-04-29 00:20:00,31,50.60845799094866,7.015353397516122
2020-04-29 00:20:05,31,26.44577010753506,21.730536854219725
2020-04-29 00:20:10,31,17.594053745555115,26.083743858148903
2020-04-29 00:20:15,31,22.90244313428276,32.21421831572602
2020-04-29 00:20:20,31,8.577665878724684,20.48153809887017
2020-04-29 00:20:25,31,26.564086803286518,20.1921296332748
2020-04-29 00:20:30,31,17.941277719481707,20.36997376051909
2020-04-29 00:20:35,31,16.637061119668907,15.07865383952185
2020-04-29 00:20:40,31,10.836873774953041,15.6068639903392
2020-04-29 00:20:45,31,39.265033413806925,11.253201371945066
2020-04-29 00:20:50,31,16.279066356531654,12.860831700652248
2020-04-29 00:20:55,31,27.22482497711915,22.96180788070488
2020-04-29 00:21:00,31,22.62818487921924,14.577007032510451
2020-04-29 00:21:05,31,27.852641266354933,21.571570127341783
2020-04-29 00:21:10,31,11.569656174410667,15.687180429906808
2020-04-29 00:21:15,31,19.691644910571338,15.834409419238995
2020-04-29 00:21:20,31,28.50341067580585,15.082764944741282
2020-04-29 00:21:25,31,28.848223646201294,10.475693855997356
2020-04-29 00:21:30,31,29.10676040876215,27.270401956183722
2020-04-29 00:21:35,31,10.273442120569008,28.34570035846548
2020-04-29 00:21:40,31,20.780103241167648,14.983613589597125
2020-04-29 00:21:45,31,20.90734113309411,22.166476672487242
2020-04-29 00:21:50,31,29.64589316972747,14.885666835971822
2020-04-29 00:21:55,31,18.797602445566504,23.33723936380191
2020-04-29 00:22:00,31,31.8425063520331,15.697371044758485
2020-04-29 00:22:05,31,41.88147051079873,18.44236040766167
2020-04-29 00:22:10,31,12.758368928933908,27.47706745827573
2020-04-29 00:22:15,31,23.868283663477907,22.343968399432647
2020-04-29 00:22:20,31,30.573165730528913,6.229966222165251
2020-04-29 00:22:25,31,28.257627852464307,17.006300828371714
2020-04-29 00:22:30,31,12.60436816868875,17.332621609674252
2020-04-29 00:22:35,31,18.4081088995955,24.34910591257652
2020-04-29 00:22:40,31,14.54565389924561,29.557121065683802
2020-04-29 00:22:45,31,10.557818178768013,13.807093606828943
2020-04-29 00:22:50,31,28.4644682114276,25.83972833947992
2020-04-29 00:22:55,31,19.096313422232363,17.874451723429594
2020-04-29 00:23:00,31,20.298571559958262,17.398518424171435
2020-04-29 00:23:05,31,11.497777611766947,13.522375441397696
2020-04-29 00:23:10,31,33.035304263226465,16.783437043883637
2020-04-29 00:23:15,31,22.0531817243186,35.136223574269856
2020-04-29 00:23:20,31,15.838511060005024,15.683253224594162
2020-04-29 00:23:25,31,37.550966785163546,23.104628941515703
2020-04-29 00:23:30,31,24.573994995246984,25.371536434702566
2020-04-29 00:23:35,31,14.675799761778816,10.617306120131397
2020-04-29 00:23:40,31,23.73357101403899,13.223763336672643
2020-04-29 00:23:45,31,11.86705152355994,25.328704240873456
2020-04-29 00:23:50,31,19.9045584106382,13.228628194452043
2020-04-29 00:23:55,31,15.98165263417718,13.189749389966746
2020-04-29 00:24:00,31,17.399915503377933,15.707191877305675
2020-04-29 00:24:05,31,37.32509492695429,16.14744510714648
2020-04-29 00:24:10,31,12.228826901603755,26.72411185317099
2020-04-29 00:24:15,31,17.611355592798393,16.022591626602114
2020-04-29 00:24:20,31,27.097413246135336,15.564026178025829
2020-04-29 00:24:25,31,15.296153988814096,23.344019199437096
2020-04-29 00:24:30,31,13.056470055181071,49.18226592475858
2020-04-29 00:24:35,31,25.16647626507589,24.929816363172414
2020-04-29 00:24:40,31,24.185460408855874,27.193543311181678
2020-04-29 00:24:45,31,29.20818427181408,18.696044986159656
2020-04-29 00:24:50,31,9.333088092431897,21.033504172293657
2020-04-29 00:24:55,31,29.5837675126428,13.218015463517752
2020-04-29 00:25:00,31,19.896147865128633,12.142239649394362
2020-04-29 00:25:05,31,9.267679079576412,21.12215054821158
2020-04-29 00:25:10,31,23.742916191924774,24.16721943355127
2020-04-29 00:25:15,31,12.792135546743669,17.261570059846992
2020-04-29 00:25:20,31,20.336240498635846,18.64651135208886
2020-04-29 00:25:25,31,11.795139751269057,26.64311230922995
2020-04-29 00:25:30,31,15.581624752410892,15.845051958039821
2020-04-29 00:25:35,31,20.546391680318123,17.37468268090028
2020-04-29 00:25:40,31,19.7447201285253,10.373049412359206
2020-04-29 00:25:45,31,16.06032212119143,17.469404208088452
2020-04-29 00:25:50,31,25.320915675485214,15.291787631591028
2020-04-29 00:25:55,31,16.459443205198006,14.30326321477358
2020-04-29 00:26:00,31,16.13415370137586,10.213839543998875
2020-04-29 00:26:05,31,31.28620106668664,30.681648103184276
2020-04-29 00:26:10,31,12.469426892125464,22.75427662916569
2020-04-29 00:26:15,31,10.878261154685958,17.122701967001994
2020-04-29 00:26:20,31,11.764764333197586,67.50495652934555
2020-04-29 00:26:25,31,19.30205973566243,39.8737295555232
2020-04-29 00:26:30,31,22.987478011315513,13.096094636477885
2020-04-29 00:26:35,31,54.39742526869221,24.650451678572416
2020-04-29 00:26:40,31,17.71657828302493,16.176786740092723
2020-04-29 00:26:45,31,19.720514940132865,14.588563042526827
2020-04-29 00:26:50,31,35.65984732102059,18.4792370178717
2020-04-29 00:26:55,31,28.195118631169866,8.941695148772673
2020-04-29 00:27:00,31,10.64538753170843,14.91257652253518
2020-04-29 00:27:05,31,11.84502747862443,27.887724881687493
2020-04-29 00:27:10,31,16.98281266054425,29.011930244132746
2020-04-29 00:27:15,31,15.534907447110678,32.64903217033632
2020-04-29 00:27:20,31,25.53859421560542,46.34331227522685
2020-04-29 00:27:25,31,13.138990428119818,14.742701287631514
2020-04-29 00:27:30,31,26.87497108121752,37.61576507181323
2020-04-29 00:27:35,31,22.816373989176665,25.192089644496114
2020-04-29 00:27:40,31,20.07049085220696,14.299953665637583
2020-04-29 00:27:45,31,13.786808653428345,42.43643220041015
2020-04-29 00:27:50,31,17.452927410523245,26.370794237861446
2020-04-29 00:27:55,31,30.399081246269176,25.019094247924308
2020-04-29 00:28:00,31,24.464817310471922,27.36918123992437
2020-04-29 00:28:05,31,19.6400580031868,24.99398714347667
2020-04-29 00:28:10,31,25.45168250507432,21.841386942581007
2020-04-29 00:28:15,31,22.981809840673435,18.054284359891533
2020-04-29 00:28:20,31,29.282018216050297,20.73914408699281
2020-04-29 00:28:25,31,19.572387320608204,31.47125516408296
2020-04-29 00:28:30,31,11.141396644677805,47.92354145674432
2020-04-29 00:28:35,31,18.395603643792988,45.383820751835
2020-04-29 00:28:40,31,25.971622322784683,20.74600701436191
2020-04-29 00:28:45,31,28.690472903467043,35.5939490471074
2020-04-29 00:28:50,31,17.3488281074136,33.24932128435779
2020-04-29 00:28:55,31,31.696761278355723,20.0087058659777
2020-04-29 00:29:00,31,46.61941354095998,11.293096008877123
2020-04-29 00:29:05,31,9.408422168054326,20.318179049890386
2020-04-29 00:29:10,31,27.446361320207018,45.504855867497014
2020-04-29 00:29:15,31,29.185005176348724,8.731264253547655
2020-04-29 00:29:20,31,16.6724378810147,39.09292916570297
2020-04-29 00:29:25,31,31.634008217058884,11.918115146716472
2020-04-29 00:29:30,31,36.13323538344392,16.121420115812654
2020-04-29 00:29:35,31,21.25704365346371,21.36800416934681
2020-04-29 00:29:40,31,11.997333883753727,12.688746355432931
2020-04-29 00:29:45,31,18.508589376662652,24.379729237793917
2020-04-29 00:29:50,31,12.691418790613126,14.294146487040244
2020-04-29 00:29:55,31,25.730713238813358,24.55681197126898
2020-04-29 00:30:00,31,23.920114872708943,14.290525826140366
2020-04-29 00:30:05,31,37.302502886463884,19.32867310250149
2020-04-29 00:30:10,31,17.366862389609686,22.455614791222526
2020-04-29 00:30:15,31,46.56974913797473,14.807877646977694
2020-04-29 00:30:20,31,26.51468794284389,23.80636483593189
2020-04-29 00:30:25,31,18.723471156411982,13.438214746362164
2020-04-29 00:30:30,31,29.670002078336214,10.479344849610637
2020-04-29 00:30:35,31,28.50133447825381,18.36166224640317
2020-04-29 00:30:40,31,32.92657399855766,23.17974043940317
2020-04-29 00:30:45,31,24.445614319712,23.769740931392953
2020-04-29 00:30:50,31,11.428992406357853,22.119982399834583
2020-04-29 00:30:55,31,22.563350708305325,29.11007808984425
2020-04-29 00:31:00,31,21.19611828281547,21.685479201727688
2020-04-29 00:31:05,31,11.423890419805845,30.638303965488955
2020-04-29 00:31:10,31,8.179891870443132,19.157948081686833
2020-04-29 00:31:15,31,12.932373277608976,24.333640555937265
2020-04-29 00:31:20,31,38.96515545036722,10.679216924959956
2020-04-29 00:31:25,31,7.3107458979395155,37.568408712661146
2020-04-29 00:31:30,31,16.00284870601841,25.639398383600984
2020-04-29 00:31:35,31,15.973857887495063,32.18316036840964
2020-04-29 00:31:40,31,32.15527000487611,18.409060831400833
2020-04-29 00:31:45,31,11.573448921789337,16.217676921488177
2020-04-29 00:31:50,31,27.319262990088585,29.695465268808334
2020-04-29 00:31:55,31,22.664923293420273,29.036890143805618
2020-04-29 00:32:00,31,13.486532969641646,55.1757314739896
2020-04-29 00:32:05,31,19.374257430455238,13.70906519811438
2020-04-29 00:32:10,31,34.77378969350329,20.79020132860334
2020-04-29 00:32:15,31,11.878900873238793,15.564560876976103
2020-04-29 00:32:20,31,12.0652926716553,37.22007413838429
2020-04-29 00:32:25,31,18.34720316784884,18.238656886009313
2020-04-29 00:32:30,31,19.68462313089101,8.577545586253304
2020-04-29 00:32:35,31,8.312925359093388,17.828031645948506
2020-04-29 00:32:40,31,16.756928723189557,17.992094417089376
2020-04-29 00:32:45,31,20.151090979529457,15.71500722013305
2020-04-29 00:32:50,31,18.5309946572758,21.865060220836792
2020-04-29 00:32:55,31,16.419035089621893,18.806269848188666
2020-04-29 00:33:00,31,17.808863538318604,19.921261941441873
2020-04-29 00:33:05,31,23.360556324017274,29.532834825982892
2020-04-29 00:33:10,31,39.09793536971615,22.168087601663252
2020-04-29 00:33:15,31,28.64339907051892,29.96267408622893
2020-04-29 00:33:20,31,26.34802052315047,15.753106370498474
2020-04-29 00:33:25,31,21.321039128865223,24.276068377090716
2020-04-29 00:33:30,31,38.72350567123987,27.90762217457821
2020-04-29 00:33:35,31,54.7639729405123,24.870003982316213
2020-04-29 00:33:40,31,33.14724406789042,16.408671894199376
2020-04-29 00:33:45,31,27.097519460210883,22.042814197951042
2020-04-29 00:33:50,31,23.712300149669453,14.958939149851178
2020-04-29 00:33:55,31,16.27081856261332,24.736736890993004
2020-04-29 00:34:00,31,11.021507347298991,34.843306683340025
2020-04-29 00:34:05,31,26.554323762885712,13.011604403815522
2020-04-29 00:34:10,31,9.422678593606168,10.642198387195007
2020-04-29 00:34:15,31,20.134554986935452,21.41992041896088
2020-04-29 00:34:20,31,19.610704370676366,37.048721297463246
2020-04-29 00:34:25,31,31.193216545848024,16.093721278472863
2020-04-29 00:34:30,31,27.051211380664885,41.209888185631854
2020-04-29 00:34:35,31,14.481182108421532,27.888156720202332
2020-04-29 00:34:40,31,14.64803187420729,16.510698657014597
2020-04-29 00:34:45,31,23.967312906178933,14.907765791201406
2020-04-29 00:34:50,31,32.54591656393421,9.480940028917214
2020-04-29 00:34:55,31,20.232626224788113,40.18394701515153
2020-04-29 00:35:00,31,23.780279354243888,27.587626213695625
2020-04-29 00:35:05,31,24.130205729871513,14.378509101844175
2020-04-29 00:35:10,31,29.82928991825221,41.52328692800815
2020-04-29 00:35:15,31,18.09101085414682,22.842477038541887
2020-04-29 00:35:20,31,11.940881684015563,19.943983865412246
2020-04-29 00:35:25,31,9.180305605669819,37.6074299880914
2020-04-29 00:35:30,31,30.706699566446478,20.339917052379942
2020-04-29 00:35:35,31,14.021676497621606,15.87862333068213
2020-04-29 00:35:40,31,34.915328753200434,9.855634820359436
2020-04-29 00:35:45,31,9.685583664339964,13.487606821982764
2020-04-29 00:35:50,31,12.311942324300459,33.4448903716454
2020-04-29 00:35:55,31,15.576225662111906,13.282755101335493
2020-04-29 00:36:00,31,8.693528282682696,11.775835993925137
2020-04-29 00:36:05,31,17.79396236219319,23.784581174271867
2020-04-29 00:36:10,31,12.99261147168171,21.065825208883567
2020-04-29 00:36:15,31,31.350309858531983,17.47709154941082
2020-04-29 00:36:20,31,18.201673082368444,39.86614320578421
2020-04-29 00:36:25,31,21.249438455840295,21.11602513963979
2020-04-29 00:36:30,31,21.315123818387168,25.29679058419607
2020-04-29 00:36:35,31,21.07007368053941,32.88087201169192
2020-04-29 00:36:40,31,36.956606335734115,26.62037572396307
2020-04-29 00:36:45,31,20.457229934889988,19.53708676799668
2020-04-29 00:36:50,31,31.668005926608014,21.83165987875637
2020-04-29 00:36:55,31,22.629550259443178,12.44117303980787
2020-04-29 00:37:00,31,9.969051270962247,14.995554526244177
2020-04-29 00:37:05,31,44.891463554001405,17.648983602610922
2020-04-29 00:37:10,31,20.136895855185767,21.302541467939246
2020-04-29 00:37:15,31,13.341411766404532,17.158482101769767
2020-04-29 00:37:20,31,24.818612028632167,35.89945946635842
2020-04-29 00:37:25,31,20.440146276269317,21.807810411632268
